title,review_count,review_sum,reviewer_id,single_rating_value,review_date,reviewer_url,review_contents,url
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2012-12-16,null,Course material was fun. The instructors were clear and helpful. I have recommended this course to others already and do so here again. It is fun for most levels of knowledge although geared to beginners.,https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2012-12-18,null,"Frustrating yet wonderful mini-projects. It was hard work but I loved it; had several ""aha!"" moments. The professors said that we'd build an asteroids game by week 8 and sure enough we did.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2012-12-16,null,"A really good introduction class to Python!

Well taught and thought out with some really interesting projects.

I learnt a lot from this course and it has definitely gib=ven me the programming bug!",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2016-03-20,null,"Wonderful course and instructors. Great teaching material, lot's of training examples. Course structure is built in a way to not only give knowldge but also stimulate logical and mathematical thinking",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2012-12-16,null,"Excellent class. I would highly recommend it. Joe & Scott present programming principles in a very friendly, easy to digest manner. Especially like the way they don't take themselves too seriously.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2013-12-19,null,"Awesome professors presenting excellent entertaining material. I was hooked!

This course was a fantastic introduction to Python OO.

I will definitely subscribe to future courses run by the professors.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,4,2013-12-16,null,"Great for beginners. Lots of information.

The time consumed thinking about physics or geometry for the games implementations, rather than programming, should be less. Minor importance matter, though.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2012-12-18,null,It is actually one of the classes that i have enjoyed the most of all my academic career. It is all due to the Professors and the exciting projects. I will miss the Prof. Warren's pranks on Prof. Scott.,https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2013-12-16,null,I really enjoyed this course. The mini projects were both fun and informative. Highly recommended. Suitable for beginners but also useful to experienced programmers who want an introduction to Python.,https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2015-08-10,null,"The course is elaborated in detail, it requires commitment from the student, but it brings a lot of satisfaction. Even if at first you do not know anything at all, after two months, you're an expert!",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2012-12-16,null,"Fantastic class. Time consuming but the completion of the projects each week is very rewarding. The projects are challenging, yet they walk you though step-by-step, which keeps it from being overwhelming.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2013-12-16,null,"Fun and very well presented, I learned a lot and

had small successes every week by making games.

Until this class, I had not even a clue how to make

a game, and now I see how it can be done, by me!",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2013-12-18,null,"Excellent, I'm actually going to miss the stress. I teach kids to program and have learnt loads about how to develop courses that allow students who find programming more difficult to access, thank you.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,4,2016-03-31,null,"I would suggest some formal or informal free offerings before attempting this course. The material and structure is good, but I believe the timeline is much better suited for those with some experience.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2012-12-24,null,"I want to encourage everyone to follow this course. It's an easy and very funny way to get some programming background, to lear Python, and to lear the logic of interactive programming.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2012-12-17,null,"Great course, it is the second online course that I have completed and It was very fun to go throught all the classes. All the topics are presented in a very clear and fun way. 100% recommended.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Michael Royer,5,2015-08-10,/u/84818,"The class was great and the instructors were great as well. An environment was set up, called Code Skulptor, that made it easy to learn the interactive development side of python programming.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2012-12-16,null,"Such great teachers. Took me from being completely ignorant to coding asteroids n a matter of weeks. Very enjoyable, challenging at times, great support forum. The way it should be done!",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2015-08-15,null,"The coordinators are fun and dedicated. It is easy to get a sense of accomplishment. This course should be grate both for a novice programmer and a semi-advanced one, who never did graphics.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2013-12-18,null,"I won't be making any games, but I got a very good concept of Python. Making games, via mini-projects, kept my attention as I could see an interactive output from the concepts I learnt.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2012-12-17,null,"Well done. Excellent videos, examples, quizzes, tools, and programming assignments. A fun and rewarding way to learn interactive python programming whether you are a noob or a pythonista.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2012-12-29,null,"Lo empece para probar pero acabe enganchado. Me ha gustado bastante. Quiz?s estar?a perfecto con una peque?a gu?a para poder descargarse. En resumen, genial!!.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2015-12-26,null,Very thorough and comprehensive class for those who want to get into coding. The homeworks are stimulating and really fun to do. I would recommend it for anyone who want to learn Python.,https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2012-12-17,null,"I will recommend this class to everybody who want to learn how to program in generally and learn Python particulary.

The teaching are very profesionel and the materiel is well presented",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2012-12-16,null,I just completed this course and I really enjoyed it. The instructors were great and the mini-projects a lot of fun. I would recommend anyone who want to learn programming to take this class.,https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2015-08-10,null,"Very helpful in learning python and basic programming concepts. Lectures, supporting examples and programming exercises extremely relevant and entertaining. It is clear the prof's really cared.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2012-12-17,null,"This was an excellent class. The instructors clearly put a lot of effort into the class and I am sure they learned a lot as well, which will make future classes from them even more powerful.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2012-12-19,null,"Just completed this class :)

I've taken many classes but none can compare to his one. It's challenging, rewarding and most of all fun.

Thanks to the professors for an incredible class!",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Paul Hempshall,4,2015-08-10,/u/85132,It's a great course. Completed in small enough steps that most can cope with but at the same time sets enough challenge that one ca't get lazy and then forget what was learnt several weeks ago.,https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2012-12-17,null,I can really recommend this class to anyone that would like to learn about programming in Python! The instructors keeps it really interesting and it's exciting programs that you are building!,https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2013-12-18,null,Great class for people who are new to programming and also for the already familiar with programming that want to give it a shot at python and game programming in general. Awesome teachers.,https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2015-10-13,null,This course is the best coursera course I have ever taken. Really great for beginers and those who are interested in programming with Python. Joe and Scott are with out doubt great teachers.,https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2013-12-18,null,Great course that will let you learn how to program video games in a structured and object-oriented way! A good starting point for learning to program and to learn how to develop games.,https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Maya Eyal,5,2015-11-22,/u/115103,"Great programming course for beginners with no experience (or maybe some trauma from past programming attempts...) Clear explanations, lots of examples, and plenty of online help available.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2012-12-16,null,"The best course I've taken on Coursera so far. The instructors were amazing, the pedagogy was rock solid, and the end result is probably one of the best introductory programming courses ever.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2012-12-19,null,This course is excellent. I took it to become familiar with the syntax and structure of the Python language. I would very highly recommend this course to anybody interested in programming.,https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Maarten Van Ingen,5,2015-11-10,/u/112520,"Great course, very clear video lectures. Pace of the class is good and manageable. I highly recommend this class if you like to get some basics of programming or want to extend your knowlegde",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,4,2015-11-11,null,"Good intro; the beginning was a little basic to me (previous programming experience in Matlab), but towards the end of the second part, we got to classes and their methods... very useful!",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2016-03-25,null,"This course is excellent,through finishing games to teach the programming,it really make

me be interested in this course and learn a lot.Thank the teacher to provide such a wonderful course.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2012-12-17,null,"Excellent material, excellent class, excellent TEACHERS, everything!! I learned a lot and really appreciate the time you took to prepare this class for students like me. God bless you guys!",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2013-12-17,null,excellent class. challenging and informative. does not require programming experience. if you have experience it is somewhat basic but gives a good overview of python if you are not familiar,https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Kaituoxu,5,2015-11-11,/u/112755,"This class is very cool!

You can conquer your's fear in programming and program something funny and useful!

Every mini-project is funny and you can learn real knowledge by completing it.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2012-12-16,null,"As a complete novice, I could not have asked for a better introduction to Python. By the end of the class, I felt very prepared to go out and program on my own. What more could you ask for?",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Torbj?rn Larsson,5,2015-08-11,/u/85456,"If you are interested in Python/how to code, don't miss this class! The vehicle is games, which works well and let the instructor's enthusiasm frame the course. The main instructors are superb!",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2012-12-17,null,This class is great. The level of learning is very high and for me is one of the best and also fun classes you can take online. I recommend it to everyone who wants to try develop games.,https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2015-08-11,null,"part one is really great for beginners

build games bring a lot of fun for learning this class

the codeskupter website is great

if you have some experience of python you can start with part two",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2015-08-11,null,"Informative and engaging class. Professors made learning this really fun and smooth between differing platforms (videos, quizzes, and mini-projects). Great way to get started learning Python",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2013-12-17,null,"Great class for new to beginning-to-intermediate Python coders. You see the results, and info is provided in many formats that add to each other, including a hands-on development system.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2013-12-22,null,"Excellent online class! Instructors provide a very entertaining introduction to programming with python.

It can be difficult to keep up with the weekly assignments - but also very rewarding.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2012-12-18,null,"This is a great class.

The instructors are amazing and have made much effort.

Highly recommended for both experts and beginners that are interested in learning python and writing games.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2013-12-26,null,An Introduction to Interactive Programming in Python course is very well put together. The instructors really make the class fun and practical. The help you get from the forums is great.,https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2015-08-12,null,"Great course to learn how to program with python! The pace of the course is great for all levels of students, and the instructors and community keep you engaged throughout the whole process.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2015-08-09,null,Excellent class. Instructors were thorough yet entertaining at times. I could hardly wait each week for the next week's material to be available. Each week built my confidence more and more.,https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2015-08-09,null,"Great course, great instructors!!! Fun learning atmosphere, and very helpful when encounters a problem through email or class forum. Taking this course, I've learned a lot. Thank you Rice!",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2013-12-18,null,"Really great course for all. I've learned a lot about programming in Python and also basic OOP concepts.

You can find there quizzes, projects and forum to share your thoughts with others.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2015-12-21,null,"A very informative introduction to python with detailed step by step instructions but delivered in a fun way.

Broken down over eight weeks with quizzes and mini projects along the way.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2012-12-17,null,Very good class! Cool evaluation system (people evaluate each other). You will get good basis in OO programming. Also you' ll get some basics of animation and game production! Good luck!,https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2012-12-16,null,Extremely fun class with great professors who know how to keep both lectures and coding project entertaining! I would like to take courses from them again if there is ever one in the future.,https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2015-12-21,null,"This is not only a great course on how to program with Python, but one of the best online courses I have ever taken. The instructors are truly excellent and the content is a lot of fun.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2015-08-09,null,"This was a well paced, excellent course, can recommend it to anyone! This is good for true beginners, as well as people that can already program (the first 2-3 weeks are a bit easy for them).",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Md Shahadat Hossain,5,2015-09-27,/u/99013,"I just learned what i wanted, It was Awesome. Thank You J. Warren & Thank You S. Rixner. I love you dear Professors. Thank you Coursera, without you I could not meet two awesome Teachers.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2013-12-15,null,I really love this course. I enjoyed every moment of it. One thing I definitely regret is that I didn't spend more time on discussion forums sharing my thoughts with the rest of community.,https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2015-11-15,null,"Professors, Joe and Scott, are awesome. They have an excellent team working in the background. I would strongly recommend this course to anyone who would want to get started with programming.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2015-08-13,null,"A delightful course taught by delightful instructors. Fun, challenging, and rewarding. A 2-part course series takes you from text-based console games to graphic interface and interactivity.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2015-08-13,null,"Well Organised Content. Well-Paced and enough of a challenge to keep it interesting without being overwhelming.

The Instructors are very engaging. They make the subject less intimidating.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2013-12-18,null,"One of the best MOOC out there. They are fun, and keep the materials fun too. You can learn Python, basic programming skills, GUI programming, and Object Oriented programming all together.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2012-12-19,null,"Very good well made class. You can appreciate how the teachers are really interested in the Learning aspect, and have made it a point to make the Learning enjoyable and not difficult.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2015-09-28,null,"Thank you! The course was very helpful and interesting. Programming in Python is very important for me, as I am an analyst, and I like to master high technology and new knowledge.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,4,2013-12-16,null,"Very good class on interactive programming in Python:

- interesting mini-projects (games)

- useful tool (codeskulptor)

- great organisation

- friendly and commited teachers!",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2013-12-23,null,"It was fun learning Python with those guys. They know what they're doing, put a tremendous amount of work and you ""inhale"" their enthusiasm.

Good job and many thanks!",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2015-11-08,null,It is an amazing course for beginner programmers and the best part is that you learn to make games! The instructors ease you into challenging concepts and you come out very rewarded!,https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2013-12-15,null,"This course is excellent. It teaches you how to really understand game development. It covers a lot of staff, classes and objects. canvas. I don't see any cons to this course at all",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2014-01-28,null,"Excellent teaching, materials, resources.

It's been a joy going through this class, I've learned so much and I will apply a lot of things I've learned here on my professional carreer.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2012-12-19,null,"Just finished the course - this is my first try at programming, and I feel it was successful - my son is right now playing a game that I programmed! this course is a real success.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2012-12-27,null,"The weekly mini-projects are very challenging and fun as well, really helpful to learn properly programming. Lectures are clear and many examples are provided to clarify concepts.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2012-12-16,null,"Great class, I took lot of pleasure, Thank you for all.

Une tr?s bonne formation. La difficult? va en progression, vraiment du plaisir ? apprendre. encore merci.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2015-08-16,null,"Great course, whilch allows you to get familiar with Python even if you have no programming experienxe at all. The projects are fun and the lecturers are really great guys! Thank you!",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2015-08-16,null,Everything was just perfect! It was fun to work on mini-projects during the course. It was the first course that I managed to complete on internet because it was really exciting!,https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Savitha,5,2015-11-09,/u/112032,"Excellent course taught by instructors who are very passionate about teaching. They make the whole process of learning programming and python fun.

Definitely recommend this course.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2015-11-19,null,Great when you are a newbie .. helped a lot to get syntaxes and all that basic in place. Comming from being able to do Hello world and where i'm today was a good jump - thanks,https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2015-11-09,null,A very well organized course with excellent professors and immaculate presentations. Al the themes were treated in an exceptional manner and I definitely recommend the course.,https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2013-12-16,null,I enjoyed the course very much - it was informative but not boring! All instructors made a good job. All lections were clear and understandable even for not native English speakers.,https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2013-12-15,null,"The course was great! It was easy to get into and challenging to get out of. Whatever your experience I think you can take on this course and learn a lot, wold recomend highly!",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2012-12-22,null,"I've been taking few MOOCs but this one WAY better!

Unlike other ones you have teachers who're online available, helping, and guiding! I had a great time and learned programming.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Wind Lionheart,5,2013-12-16,null,"It's very good course. And it's very interesting. I recomend this course for everybody,who want to know basics of the Python programming language and game development with Python.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2013-12-15,null,Great place to get started on programming. Thought process involved in coding a program as discussed in an easy to understand way. An opportunity to learn that is not to be missed!,https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,4,2015-11-10,null,A really good course if you have some absic programming experience and have enough time to adress to the assignments. The pace i spretty tough if you not are full time student.,https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2012-12-19,null,"This is a wonderful class for anyone interested in learning interactive programming skills. The instructors are entertaining as well as informative, and the weekly projects are fun.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2015-08-11,null,This was an amazing course that I thoroughly enjoyed from beginning to end. The pace was appropriate and the lessons are delivered modularly so that I could scaffold my learning.,https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2015-11-10,null,"Great course, easy to follow and covers interesting subject. Great lecturers. I would not recommend this to a total beginner to programming. Great introduction to OOP concept.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2015-10-07,null,"This course is very engaging because while you're learning to program, you are creating actual games with graphics. This is so much more fun than doing code exercises from a textbook.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2012-12-20,null,"It was great experience maybe they did a big jump between a small project to a complex project, but well you were great!

Thanks again to give me more information about Python",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2013-02-10,null,"My first online course and I loved it! The lectures were funny, engaging, and well done. The way the course is designed (creating games for homework) makes the class really enjoyable.",https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
An Introduction to Interactive Programming in Python (Part 1),2813,4.942410238,Anonymous,5,2012-12-16,null,The class is very good for starting the programming language. However in the end you must very focus because it's getting harder. But it is really cool. I recommended you take it.,https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1
