"","V1","V2","V3","V4"
"result.6564","Math and Logic","Social Sciences","Economics & Finance","Law"
"result.6565","Math and Logic","Social Sciences","Economics & Finance","Business & Management"
"result.6566","Math and Logic","Social Sciences","Economics & Finance",NA
"result.6567","Math and Logic","Social Sciences","Economics & Finance","Business & Management"
"result.6568","Math and Logic","Social Sciences","Economics & Finance","Computer Science"
"result.6569","Math and Logic","Social Sciences","Economics & Finance","Biology & Life Sciences"
"result.6570","Math and Logic","Social Sciences","Economics & Finance","Business & Management"
"result.6571","Math and Logic","Social Sciences","Economics & Finance","Data Analysis & Statistics"
"result.6572","Math and Logic","Social Sciences","Economics & Finance","Biology"
"result.6573","Math and Logic","Social Sciences","Economics & Finance","Communication"
"result.6574","Math and Logic","Social Sciences","Economics & Finance","Humanities"
"result.6575","Math and Logic","Social Sciences","Economics & Finance","Literature"
"result.6576","Math and Logic","Social Sciences","Economics & Finance","Economics & Finance"
"result.6577","Math and Logic","Social Sciences","Economics & Finance","Data Analysis & Statistics"
"result.6578","Math and Logic","Social Sciences","Economics & Finance","Architecture"
"result.6579","Math and Logic","Social Sciences","Economics & Finance","Computer Science"
"result.6580","Math and Logic","Social Sciences","Economics & Finance","Education & Teacher Training"
"result.6581","Math and Logic","Social Sciences","Computer Science","Machine Learning"
"result.6582","Math and Logic","Social Sciences","Computer Science","Law"
"result.6583","Math and Logic","Social Sciences","Computer Science","Business & Management"
"result.6584","Math and Logic","Social Sciences","Computer Science",NA
"result.6585","Math and Logic","Social Sciences","Computer Science","Business & Management"
"result.6586","Math and Logic","Social Sciences","Computer Science","Computer Science"
"result.6587","Math and Logic","Social Sciences","Computer Science","Biology & Life Sciences"
"result.6588","Math and Logic","Social Sciences","Computer Science","Business & Management"
"result.6589","Math and Logic","Social Sciences","Computer Science","Data Analysis & Statistics"
"result.6590","Math and Logic","Social Sciences","Computer Science","Biology"
"result.6591","Math and Logic","Social Sciences","Computer Science","Communication"
"result.6592","Math and Logic","Social Sciences","Computer Science","Humanities"
"result.6593","Math and Logic","Social Sciences","Computer Science","Literature"
"result.6594","Math and Logic","Social Sciences","Computer Science","Economics & Finance"
"result.6595","Math and Logic","Social Sciences","Computer Science","Data Analysis & Statistics"
"result.6596","Math and Logic","Social Sciences","Computer Science","Architecture"
"result.6597","Math and Logic","Social Sciences","Computer Science","Computer Science"
"result.6598","Math and Logic","Social Sciences","Computer Science","Education & Teacher Training"
"result.6599","Math and Logic","Social Sciences","Machine Learning","Law"
"result.6600","Math and Logic","Social Sciences","Machine Learning","Business & Management"
"result.6601","Math and Logic","Social Sciences","Machine Learning",NA
"result.6602","Math and Logic","Social Sciences","Machine Learning","Business & Management"
"result.6603","Math and Logic","Social Sciences","Machine Learning","Computer Science"
"result.6604","Math and Logic","Social Sciences","Machine Learning","Biology & Life Sciences"
"result.6605","Math and Logic","Social Sciences","Machine Learning","Business & Management"
"result.6606","Math and Logic","Social Sciences","Machine Learning","Data Analysis & Statistics"
"result.6607","Math and Logic","Social Sciences","Machine Learning","Biology"
"result.6608","Math and Logic","Social Sciences","Machine Learning","Communication"
"result.6609","Math and Logic","Social Sciences","Machine Learning","Humanities"
"result.6610","Math and Logic","Social Sciences","Machine Learning","Literature"
"result.6611","Math and Logic","Social Sciences","Machine Learning","Economics & Finance"
"result.6612","Math and Logic","Social Sciences","Machine Learning","Data Analysis & Statistics"
"result.6613","Math and Logic","Social Sciences","Machine Learning","Architecture"
"result.6614","Math and Logic","Social Sciences","Machine Learning","Computer Science"
"result.6615","Math and Logic","Social Sciences","Machine Learning","Education & Teacher Training"
"result.6616","Math and Logic","Social Sciences","Law","Business & Management"
"result.6617","Math and Logic","Social Sciences","Law",NA
"result.6618","Math and Logic","Social Sciences","Law","Business & Management"
"result.6619","Math and Logic","Social Sciences","Law","Computer Science"
"result.6620","Math and Logic","Social Sciences","Law","Biology & Life Sciences"
"result.6621","Math and Logic","Social Sciences","Law","Business & Management"
"result.6622","Math and Logic","Social Sciences","Law","Data Analysis & Statistics"
"result.6623","Math and Logic","Social Sciences","Law","Biology"
"result.6624","Math and Logic","Social Sciences","Law","Communication"
"result.6625","Math and Logic","Social Sciences","Law","Humanities"
"result.6626","Math and Logic","Social Sciences","Law","Literature"
"result.6627","Math and Logic","Social Sciences","Law","Economics & Finance"
"result.6628","Math and Logic","Social Sciences","Law","Data Analysis & Statistics"
"result.6629","Math and Logic","Social Sciences","Law","Architecture"
"result.6630","Math and Logic","Social Sciences","Law","Computer Science"
"result.6631","Math and Logic","Social Sciences","Law","Education & Teacher Training"
"result.6632","Math and Logic","Social Sciences","Business & Management",NA
"result.6633","Math and Logic","Social Sciences","Business & Management","Business & Management"
"result.6634","Math and Logic","Social Sciences","Business & Management","Computer Science"
"result.6635","Math and Logic","Social Sciences","Business & Management","Biology & Life Sciences"
"result.6636","Math and Logic","Social Sciences","Business & Management","Business & Management"
"result.6637","Math and Logic","Social Sciences","Business & Management","Data Analysis & Statistics"
"result.6638","Math and Logic","Social Sciences","Business & Management","Biology"
"result.6639","Math and Logic","Social Sciences","Business & Management","Communication"
"result.6640","Math and Logic","Social Sciences","Business & Management","Humanities"
"result.6641","Math and Logic","Social Sciences","Business & Management","Literature"
"result.6642","Math and Logic","Social Sciences","Business & Management","Economics & Finance"
"result.6643","Math and Logic","Social Sciences","Business & Management","Data Analysis & Statistics"
"result.6644","Math and Logic","Social Sciences","Business & Management","Architecture"
"result.6645","Math and Logic","Social Sciences","Business & Management","Computer Science"
"result.6646","Math and Logic","Social Sciences","Business & Management","Education & Teacher Training"
"result.6647","Math and Logic","Social Sciences",NA,"Business & Management"
"result.6648","Math and Logic","Social Sciences",NA,"Computer Science"
"result.6649","Math and Logic","Social Sciences",NA,"Biology & Life Sciences"
"result.6650","Math and Logic","Social Sciences",NA,"Business & Management"
"result.6651","Math and Logic","Social Sciences",NA,"Data Analysis & Statistics"
"result.6652","Math and Logic","Social Sciences",NA,"Biology"
"result.6653","Math and Logic","Social Sciences",NA,"Communication"
"result.6654","Math and Logic","Social Sciences",NA,"Humanities"
"result.6655","Math and Logic","Social Sciences",NA,"Literature"
"result.6656","Math and Logic","Social Sciences",NA,"Economics & Finance"
"result.6657","Math and Logic","Social Sciences",NA,"Data Analysis & Statistics"
"result.6658","Math and Logic","Social Sciences",NA,"Architecture"
"result.6659","Math and Logic","Social Sciences",NA,"Computer Science"
"result.6660","Math and Logic","Social Sciences",NA,"Education & Teacher Training"
"result.6661","Math and Logic","Social Sciences","Business & Management","Computer Science"
"result.6662","Math and Logic","Social Sciences","Business & Management","Biology & Life Sciences"
"result.6663","Math and Logic","Social Sciences","Business & Management","Business & Management"
"result.6664","Math and Logic","Social Sciences","Business & Management","Data Analysis & Statistics"
"result.6665","Math and Logic","Social Sciences","Business & Management","Biology"
"result.6666","Math and Logic","Social Sciences","Business & Management","Communication"
"result.6667","Math and Logic","Social Sciences","Business & Management","Humanities"
"result.6668","Math and Logic","Social Sciences","Business & Management","Literature"
"result.6669","Math and Logic","Social Sciences","Business & Management","Economics & Finance"
"result.6670","Math and Logic","Social Sciences","Business & Management","Data Analysis & Statistics"
"result.6671","Math and Logic","Social Sciences","Business & Management","Architecture"
"result.6672","Math and Logic","Social Sciences","Business & Management","Computer Science"
"result.6673","Math and Logic","Social Sciences","Business & Management","Education & Teacher Training"
"result.6674","Math and Logic","Social Sciences","Computer Science","Biology & Life Sciences"
"result.6675","Math and Logic","Social Sciences","Computer Science","Business & Management"
"result.6676","Math and Logic","Social Sciences","Computer Science","Data Analysis & Statistics"
"result.6677","Math and Logic","Social Sciences","Computer Science","Biology"
"result.6678","Math and Logic","Social Sciences","Computer Science","Communication"
"result.6679","Math and Logic","Social Sciences","Computer Science","Humanities"
"result.6680","Math and Logic","Social Sciences","Computer Science","Literature"
"result.6681","Math and Logic","Social Sciences","Computer Science","Economics & Finance"
"result.6682","Math and Logic","Social Sciences","Computer Science","Data Analysis & Statistics"
"result.6683","Math and Logic","Social Sciences","Computer Science","Architecture"
"result.6684","Math and Logic","Social Sciences","Computer Science","Computer Science"
"result.6685","Math and Logic","Social Sciences","Computer Science","Education & Teacher Training"
"result.6686","Math and Logic","Social Sciences","Biology & Life Sciences","Business & Management"
"result.6687","Math and Logic","Social Sciences","Biology & Life Sciences","Data Analysis & Statistics"
"result.6688","Math and Logic","Social Sciences","Biology & Life Sciences","Biology"
"result.6689","Math and Logic","Social Sciences","Biology & Life Sciences","Communication"
"result.6690","Math and Logic","Social Sciences","Biology & Life Sciences","Humanities"
"result.6691","Math and Logic","Social Sciences","Biology & Life Sciences","Literature"
"result.6692","Math and Logic","Social Sciences","Biology & Life Sciences","Economics & Finance"
"result.6693","Math and Logic","Social Sciences","Biology & Life Sciences","Data Analysis & Statistics"
"result.6694","Math and Logic","Social Sciences","Biology & Life Sciences","Architecture"
"result.6695","Math and Logic","Social Sciences","Biology & Life Sciences","Computer Science"
"result.6696","Math and Logic","Social Sciences","Biology & Life Sciences","Education & Teacher Training"
"result.6697","Math and Logic","Social Sciences","Business & Management","Data Analysis & Statistics"
"result.6698","Math and Logic","Social Sciences","Business & Management","Biology"
"result.6699","Math and Logic","Social Sciences","Business & Management","Communication"
"result.6700","Math and Logic","Social Sciences","Business & Management","Humanities"
"result.6701","Math and Logic","Social Sciences","Business & Management","Literature"
"result.6702","Math and Logic","Social Sciences","Business & Management","Economics & Finance"
"result.6703","Math and Logic","Social Sciences","Business & Management","Data Analysis & Statistics"
"result.6704","Math and Logic","Social Sciences","Business & Management","Architecture"
"result.6705","Math and Logic","Social Sciences","Business & Management","Computer Science"
"result.6706","Math and Logic","Social Sciences","Business & Management","Education & Teacher Training"
"result.6707","Math and Logic","Social Sciences","Data Analysis & Statistics","Biology"
"result.6708","Math and Logic","Social Sciences","Data Analysis & Statistics","Communication"
"result.6709","Math and Logic","Social Sciences","Data Analysis & Statistics","Humanities"
"result.6710","Math and Logic","Social Sciences","Data Analysis & Statistics","Literature"
"result.6711","Math and Logic","Social Sciences","Data Analysis & Statistics","Economics & Finance"
"result.6712","Math and Logic","Social Sciences","Data Analysis & Statistics","Data Analysis & Statistics"
"result.6713","Math and Logic","Social Sciences","Data Analysis & Statistics","Architecture"
"result.6714","Math and Logic","Social Sciences","Data Analysis & Statistics","Computer Science"
"result.6715","Math and Logic","Social Sciences","Data Analysis & Statistics","Education & Teacher Training"
"result.6716","Math and Logic","Social Sciences","Biology","Communication"
"result.6717","Math and Logic","Social Sciences","Biology","Humanities"
"result.6718","Math and Logic","Social Sciences","Biology","Literature"
"result.6719","Math and Logic","Social Sciences","Biology","Economics & Finance"
"result.6720","Math and Logic","Social Sciences","Biology","Data Analysis & Statistics"
"result.6721","Math and Logic","Social Sciences","Biology","Architecture"
"result.6722","Math and Logic","Social Sciences","Biology","Computer Science"
"result.6723","Math and Logic","Social Sciences","Biology","Education & Teacher Training"
"result.6724","Math and Logic","Social Sciences","Communication","Humanities"
"result.6725","Math and Logic","Social Sciences","Communication","Literature"
"result.6726","Math and Logic","Social Sciences","Communication","Economics & Finance"
"result.6727","Math and Logic","Social Sciences","Communication","Data Analysis & Statistics"
"result.6728","Math and Logic","Social Sciences","Communication","Architecture"
"result.6729","Math and Logic","Social Sciences","Communication","Computer Science"
"result.6730","Math and Logic","Social Sciences","Communication","Education & Teacher Training"
"result.6731","Math and Logic","Social Sciences","Humanities","Literature"
"result.6732","Math and Logic","Social Sciences","Humanities","Economics & Finance"
"result.6733","Math and Logic","Social Sciences","Humanities","Data Analysis & Statistics"
"result.6734","Math and Logic","Social Sciences","Humanities","Architecture"
"result.6735","Math and Logic","Social Sciences","Humanities","Computer Science"
"result.6736","Math and Logic","Social Sciences","Humanities","Education & Teacher Training"
"result.6737","Math and Logic","Social Sciences","Literature","Economics & Finance"
"result.6738","Math and Logic","Social Sciences","Literature","Data Analysis & Statistics"
"result.6739","Math and Logic","Social Sciences","Literature","Architecture"
"result.6740","Math and Logic","Social Sciences","Literature","Computer Science"
"result.6741","Math and Logic","Social Sciences","Literature","Education & Teacher Training"
"result.6742","Math and Logic","Social Sciences","Economics & Finance","Data Analysis & Statistics"
"result.6743","Math and Logic","Social Sciences","Economics & Finance","Architecture"
"result.6744","Math and Logic","Social Sciences","Economics & Finance","Computer Science"
"result.6745","Math and Logic","Social Sciences","Economics & Finance","Education & Teacher Training"
"result.6746","Math and Logic","Social Sciences","Data Analysis & Statistics","Architecture"
"result.6747","Math and Logic","Social Sciences","Data Analysis & Statistics","Computer Science"
"result.6748","Math and Logic","Social Sciences","Data Analysis & Statistics","Education & Teacher Training"
"result.6749","Math and Logic","Social Sciences","Architecture","Computer Science"
"result.6750","Math and Logic","Social Sciences","Architecture","Education & Teacher Training"
"result.6751","Math and Logic","Social Sciences","Computer Science","Education & Teacher Training"
"result.6752","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Data Analysis & Statistics"
"result.6753","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Software Development"
"result.6754","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Economics & Finance"
"result.6755","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Computer Science"
"result.6756","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Machine Learning"
"result.6757","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Law"
"result.6758","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Business & Management"
"result.6759","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics",NA
"result.6760","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Business & Management"
"result.6761","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Computer Science"
"result.6762","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Biology & Life Sciences"
"result.6763","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Business & Management"
"result.6764","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Data Analysis & Statistics"
"result.6765","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Biology"
"result.6766","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Communication"
"result.6767","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Humanities"
"result.6768","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Literature"
"result.6769","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Economics & Finance"
"result.6770","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Data Analysis & Statistics"
"result.6771","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Architecture"
"result.6772","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Computer Science"
"result.6773","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Education & Teacher Training"
"result.6774","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Software Development"
"result.6775","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Economics & Finance"
"result.6776","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Computer Science"
"result.6777","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Machine Learning"
"result.6778","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Law"
"result.6779","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Business & Management"
"result.6780","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics",NA
"result.6781","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Business & Management"
"result.6782","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Computer Science"
"result.6783","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Biology & Life Sciences"
"result.6784","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Business & Management"
"result.6785","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Data Analysis & Statistics"
"result.6786","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Biology"
"result.6787","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Communication"
"result.6788","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Humanities"
"result.6789","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Literature"
"result.6790","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Economics & Finance"
"result.6791","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Data Analysis & Statistics"
"result.6792","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Architecture"
"result.6793","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Computer Science"
"result.6794","Math and Logic","Biology & Life Sciences","Data Analysis & Statistics","Education & Teacher Training"
"result.6795","Math and Logic","Biology & Life Sciences","Software Development","Economics & Finance"
"result.6796","Math and Logic","Biology & Life Sciences","Software Development","Computer Science"
"result.6797","Math and Logic","Biology & Life Sciences","Software Development","Machine Learning"
"result.6798","Math and Logic","Biology & Life Sciences","Software Development","Law"
"result.6799","Math and Logic","Biology & Life Sciences","Software Development","Business & Management"
"result.6800","Math and Logic","Biology & Life Sciences","Software Development",NA
"result.6801","Math and Logic","Biology & Life Sciences","Software Development","Business & Management"
"result.6802","Math and Logic","Biology & Life Sciences","Software Development","Computer Science"
"result.6803","Math and Logic","Biology & Life Sciences","Software Development","Biology & Life Sciences"
"result.6804","Math and Logic","Biology & Life Sciences","Software Development","Business & Management"
"result.6805","Math and Logic","Biology & Life Sciences","Software Development","Data Analysis & Statistics"
"result.6806","Math and Logic","Biology & Life Sciences","Software Development","Biology"
"result.6807","Math and Logic","Biology & Life Sciences","Software Development","Communication"
"result.6808","Math and Logic","Biology & Life Sciences","Software Development","Humanities"
"result.6809","Math and Logic","Biology & Life Sciences","Software Development","Literature"
"result.6810","Math and Logic","Biology & Life Sciences","Software Development","Economics & Finance"
"result.6811","Math and Logic","Biology & Life Sciences","Software Development","Data Analysis & Statistics"
"result.6812","Math and Logic","Biology & Life Sciences","Software Development","Architecture"
"result.6813","Math and Logic","Biology & Life Sciences","Software Development","Computer Science"
"result.6814","Math and Logic","Biology & Life Sciences","Software Development","Education & Teacher Training"
"result.6815","Math and Logic","Biology & Life Sciences","Economics & Finance","Computer Science"
"result.6816","Math and Logic","Biology & Life Sciences","Economics & Finance","Machine Learning"
"result.6817","Math and Logic","Biology & Life Sciences","Economics & Finance","Law"
"result.6818","Math and Logic","Biology & Life Sciences","Economics & Finance","Business & Management"
"result.6819","Math and Logic","Biology & Life Sciences","Economics & Finance",NA
"result.6820","Math and Logic","Biology & Life Sciences","Economics & Finance","Business & Management"
"result.6821","Math and Logic","Biology & Life Sciences","Economics & Finance","Computer Science"
"result.6822","Math and Logic","Biology & Life Sciences","Economics & Finance","Biology & Life Sciences"
"result.6823","Math and Logic","Biology & Life Sciences","Economics & Finance","Business & Management"
"result.6824","Math and Logic","Biology & Life Sciences","Economics & Finance","Data Analysis & Statistics"
"result.6825","Math and Logic","Biology & Life Sciences","Economics & Finance","Biology"
"result.6826","Math and Logic","Biology & Life Sciences","Economics & Finance","Communication"
"result.6827","Math and Logic","Biology & Life Sciences","Economics & Finance","Humanities"
"result.6828","Math and Logic","Biology & Life Sciences","Economics & Finance","Literature"
"result.6829","Math and Logic","Biology & Life Sciences","Economics & Finance","Economics & Finance"
"result.6830","Math and Logic","Biology & Life Sciences","Economics & Finance","Data Analysis & Statistics"
"result.6831","Math and Logic","Biology & Life Sciences","Economics & Finance","Architecture"
"result.6832","Math and Logic","Biology & Life Sciences","Economics & Finance","Computer Science"
"result.6833","Math and Logic","Biology & Life Sciences","Economics & Finance","Education & Teacher Training"
"result.6834","Math and Logic","Biology & Life Sciences","Computer Science","Machine Learning"
"result.6835","Math and Logic","Biology & Life Sciences","Computer Science","Law"
"result.6836","Math and Logic","Biology & Life Sciences","Computer Science","Business & Management"
"result.6837","Math and Logic","Biology & Life Sciences","Computer Science",NA
"result.6838","Math and Logic","Biology & Life Sciences","Computer Science","Business & Management"
"result.6839","Math and Logic","Biology & Life Sciences","Computer Science","Computer Science"
"result.6840","Math and Logic","Biology & Life Sciences","Computer Science","Biology & Life Sciences"
"result.6841","Math and Logic","Biology & Life Sciences","Computer Science","Business & Management"
"result.6842","Math and Logic","Biology & Life Sciences","Computer Science","Data Analysis & Statistics"
"result.6843","Math and Logic","Biology & Life Sciences","Computer Science","Biology"
"result.6844","Math and Logic","Biology & Life Sciences","Computer Science","Communication"
"result.6845","Math and Logic","Biology & Life Sciences","Computer Science","Humanities"
"result.6846","Math and Logic","Biology & Life Sciences","Computer Science","Literature"
"result.6847","Math and Logic","Biology & Life Sciences","Computer Science","Economics & Finance"
"result.6848","Math and Logic","Biology & Life Sciences","Computer Science","Data Analysis & Statistics"
"result.6849","Math and Logic","Biology & Life Sciences","Computer Science","Architecture"
"result.6850","Math and Logic","Biology & Life Sciences","Computer Science","Computer Science"
"result.6851","Math and Logic","Biology & Life Sciences","Computer Science","Education & Teacher Training"
"result.6852","Math and Logic","Biology & Life Sciences","Machine Learning","Law"
"result.6853","Math and Logic","Biology & Life Sciences","Machine Learning","Business & Management"
"result.6854","Math and Logic","Biology & Life Sciences","Machine Learning",NA
"result.6855","Math and Logic","Biology & Life Sciences","Machine Learning","Business & Management"
"result.6856","Math and Logic","Biology & Life Sciences","Machine Learning","Computer Science"
"result.6857","Math and Logic","Biology & Life Sciences","Machine Learning","Biology & Life Sciences"
"result.6858","Math and Logic","Biology & Life Sciences","Machine Learning","Business & Management"
"result.6859","Math and Logic","Biology & Life Sciences","Machine Learning","Data Analysis & Statistics"
"result.6860","Math and Logic","Biology & Life Sciences","Machine Learning","Biology"
"result.6861","Math and Logic","Biology & Life Sciences","Machine Learning","Communication"
"result.6862","Math and Logic","Biology & Life Sciences","Machine Learning","Humanities"
"result.6863","Math and Logic","Biology & Life Sciences","Machine Learning","Literature"
"result.6864","Math and Logic","Biology & Life Sciences","Machine Learning","Economics & Finance"
"result.6865","Math and Logic","Biology & Life Sciences","Machine Learning","Data Analysis & Statistics"
"result.6866","Math and Logic","Biology & Life Sciences","Machine Learning","Architecture"
"result.6867","Math and Logic","Biology & Life Sciences","Machine Learning","Computer Science"
"result.6868","Math and Logic","Biology & Life Sciences","Machine Learning","Education & Teacher Training"
"result.6869","Math and Logic","Biology & Life Sciences","Law","Business & Management"
"result.6870","Math and Logic","Biology & Life Sciences","Law",NA
"result.6871","Math and Logic","Biology & Life Sciences","Law","Business & Management"
"result.6872","Math and Logic","Biology & Life Sciences","Law","Computer Science"
"result.6873","Math and Logic","Biology & Life Sciences","Law","Biology & Life Sciences"
"result.6874","Math and Logic","Biology & Life Sciences","Law","Business & Management"
"result.6875","Math and Logic","Biology & Life Sciences","Law","Data Analysis & Statistics"
"result.6876","Math and Logic","Biology & Life Sciences","Law","Biology"
"result.6877","Math and Logic","Biology & Life Sciences","Law","Communication"
"result.6878","Math and Logic","Biology & Life Sciences","Law","Humanities"
"result.6879","Math and Logic","Biology & Life Sciences","Law","Literature"
"result.6880","Math and Logic","Biology & Life Sciences","Law","Economics & Finance"
"result.6881","Math and Logic","Biology & Life Sciences","Law","Data Analysis & Statistics"
"result.6882","Math and Logic","Biology & Life Sciences","Law","Architecture"
"result.6883","Math and Logic","Biology & Life Sciences","Law","Computer Science"
"result.6884","Math and Logic","Biology & Life Sciences","Law","Education & Teacher Training"
"result.6885","Math and Logic","Biology & Life Sciences","Business & Management",NA
"result.6886","Math and Logic","Biology & Life Sciences","Business & Management","Business & Management"
"result.6887","Math and Logic","Biology & Life Sciences","Business & Management","Computer Science"
"result.6888","Math and Logic","Biology & Life Sciences","Business & Management","Biology & Life Sciences"
"result.6889","Math and Logic","Biology & Life Sciences","Business & Management","Business & Management"
"result.6890","Math and Logic","Biology & Life Sciences","Business & Management","Data Analysis & Statistics"
"result.6891","Math and Logic","Biology & Life Sciences","Business & Management","Biology"
"result.6892","Math and Logic","Biology & Life Sciences","Business & Management","Communication"
"result.6893","Math and Logic","Biology & Life Sciences","Business & Management","Humanities"
"result.6894","Math and Logic","Biology & Life Sciences","Business & Management","Literature"
"result.6895","Math and Logic","Biology & Life Sciences","Business & Management","Economics & Finance"
"result.6896","Math and Logic","Biology & Life Sciences","Business & Management","Data Analysis & Statistics"
"result.6897","Math and Logic","Biology & Life Sciences","Business & Management","Architecture"
"result.6898","Math and Logic","Biology & Life Sciences","Business & Management","Computer Science"
"result.6899","Math and Logic","Biology & Life Sciences","Business & Management","Education & Teacher Training"
"result.6900","Math and Logic","Biology & Life Sciences",NA,"Business & Management"
"result.6901","Math and Logic","Biology & Life Sciences",NA,"Computer Science"
"result.6902","Math and Logic","Biology & Life Sciences",NA,"Biology & Life Sciences"
"result.6903","Math and Logic","Biology & Life Sciences",NA,"Business & Management"
"result.6904","Math and Logic","Biology & Life Sciences",NA,"Data Analysis & Statistics"
"result.6905","Math and Logic","Biology & Life Sciences",NA,"Biology"
"result.6906","Math and Logic","Biology & Life Sciences",NA,"Communication"
"result.6907","Math and Logic","Biology & Life Sciences",NA,"Humanities"
"result.6908","Math and Logic","Biology & Life Sciences",NA,"Literature"
"result.6909","Math and Logic","Biology & Life Sciences",NA,"Economics & Finance"
"result.6910","Math and Logic","Biology & Life Sciences",NA,"Data Analysis & Statistics"
"result.6911","Math and Logic","Biology & Life Sciences",NA,"Architecture"
"result.6912","Math and Logic","Biology & Life Sciences",NA,"Computer Science"
"result.6913","Math and Logic","Biology & Life Sciences",NA,"Education & Teacher Training"
"result.6914","Math and Logic","Biology & Life Sciences","Business & Management","Computer Science"
"result.6915","Math and Logic","Biology & Life Sciences","Business & Management","Biology & Life Sciences"
"result.6916","Math and Logic","Biology & Life Sciences","Business & Management","Business & Management"
"result.6917","Math and Logic","Biology & Life Sciences","Business & Management","Data Analysis & Statistics"
"result.6918","Math and Logic","Biology & Life Sciences","Business & Management","Biology"
"result.6919","Math and Logic","Biology & Life Sciences","Business & Management","Communication"
"result.6920","Math and Logic","Biology & Life Sciences","Business & Management","Humanities"
"result.6921","Math and Logic","Biology & Life Sciences","Business & Management","Literature"
"result.6922","Math and Logic","Biology & Life Sciences","Business & Management","Economics & Finance"
"result.6923","Math and Logic","Biology & Life Sciences","Business & Management","Data Analysis & Statistics"
"result.6924","Math and Logic","Biology & Life Sciences","Business & Management","Architecture"
"result.6925","Math and Logic","Biology & Life Sciences","Business & Management","Computer Science"
"result.6926","Math and Logic","Biology & Life Sciences","Business & Management","Education & Teacher Training"
"result.6927","Math and Logic","Biology & Life Sciences","Computer Science","Biology & Life Sciences"
"result.6928","Math and Logic","Biology & Life Sciences","Computer Science","Business & Management"
"result.6929","Math and Logic","Biology & Life Sciences","Computer Science","Data Analysis & Statistics"
"result.6930","Math and Logic","Biology & Life Sciences","Computer Science","Biology"
"result.6931","Math and Logic","Biology & Life Sciences","Computer Science","Communication"
"result.6932","Math and Logic","Biology & Life Sciences","Computer Science","Humanities"
"result.6933","Math and Logic","Biology & Life Sciences","Computer Science","Literature"
"result.6934","Math and Logic","Biology & Life Sciences","Computer Science","Economics & Finance"
"result.6935","Math and Logic","Biology & Life Sciences","Computer Science","Data Analysis & Statistics"
"result.6936","Math and Logic","Biology & Life Sciences","Computer Science","Architecture"
"result.6937","Math and Logic","Biology & Life Sciences","Computer Science","Computer Science"
"result.6938","Math and Logic","Biology & Life Sciences","Computer Science","Education & Teacher Training"
"result.6939","Math and Logic","Biology & Life Sciences","Biology & Life Sciences","Business & Management"
"result.6940","Math and Logic","Biology & Life Sciences","Biology & Life Sciences","Data Analysis & Statistics"
"result.6941","Math and Logic","Biology & Life Sciences","Biology & Life Sciences","Biology"
"result.6942","Math and Logic","Biology & Life Sciences","Biology & Life Sciences","Communication"
"result.6943","Math and Logic","Biology & Life Sciences","Biology & Life Sciences","Humanities"
"result.6944","Math and Logic","Biology & Life Sciences","Biology & Life Sciences","Literature"
